Carbon
2
12
0.08
3
1124
1 2 102
0.000010	78.274050	78.103550	0.170500
0.000011	75.944380	75.778970	0.165409
0.000011	73.811870	73.651120	0.160749
0.000012	71.850200	71.693740	0.156462
0.000013	70.037730	69.885230	0.152500
0.000014	66.791370	66.645970	0.145403
0.000015	63.960330	63.821110	0.139212
0.000016	61.463060	61.329310	0.133751
0.000018	59.238820	59.109930	0.128885
0.000019	57.241270	57.116760	0.124515
0.000020	55.434410	55.313850	0.120561
0.000022	53.020900	52.905620	0.115278
0.000024	50.899780	50.789150	0.110634
0.000026	49.016510	48.910000	0.106509
0.000028	47.329780	47.226960	0.102814
0.000029	45.807680	45.708200	0.099478
0.000031	44.425120	44.328680	0.096448
0.000033	43.162050	43.068370	0.093678
0.000035	42.002220	41.911090	0.091134
0.000039	39.941360	39.854740	0.086612
0.000043	38.160700	38.078000	0.082702
0.000046	36.602170	36.522890	0.079278
0.000050	35.223270	35.147020	0.076247
0.000053	34.188080	34.114110	0.073970
0.000056	33.240860	33.168980	0.071886
0.000059	32.369870	32.299900	0.069969
0.000063	31.565440	31.497240	0.068197
0.000069	30.125420	30.060400	0.065023
0.000075	28.870600	28.808350	0.062254
0.000081	27.764580	27.704770	0.059811
0.000088	26.780240	26.722610	0.057635
0.000094	25.896930	25.841240	0.055681
0.000100	25.098530	25.044620	0.053912
0.000106	24.372360	24.320060	0.052302
0.000113	23.708220	23.657400	0.050829
0.000119	23.097820	23.048350	0.049473
0.000125	22.534340	22.486120	0.048220
0.000138	21.526350	21.480370	0.045975
0.000150	20.648840	20.604820	0.044017
0.000163	19.876110	19.833820	0.042290
0.000175	19.189060	19.148310	0.040751
0.000188	18.573090	18.533720	0.039369
0.000200	18.016870	17.978750	0.038118
0.000219	17.275480	17.239030	0.036447
0.000238	16.625580	16.590600	0.034979
0.000256	16.050030	16.016350	0.033674
0.000275	15.535850	15.503340	0.032505
0.000294	15.073040	15.041590	0.031450
0.000313	14.653720	14.623230	0.030492
0.000331	14.271600	14.241990	0.029616
